alpha,Ms
-19.1,0.5196393826494901
-19.0,0.5162037747386449
-18.9,0.5127700462171407
-18.8,0.5093383850222925
-18.7,0.5059089790914146
-18.6,0.5024820163780164
-18.5,0.49905768481941243
-18.4,0.49563617233672286
-18.3,0.49221766686726237
-18.2,0.4888023563807347
-18.1,0.48539042878206545
-18.0,0.48198207202476373
-17.9,0.47857747406233886
-17.8,0.4751768228159109
-17.7,0.47178030622279443
-17.6,0.4683881122364988
-17.5,0.465000428778144
-17.4,0.46161744380123926
-17.3,0.45823934524309934
-17.2,0.45486632102484426
-17.1,0.45149855911617764
-17.0,0.44813624743821984
-16.9,0.4447795739282854
-16.8,0.4414287265236889
-16.7,0.4380838931779397
-16.6,0.4347452618121579
-16.5,0.43141302037985263
-16.4,0.4280873568183385
-16.3,0.42476845904873567
-16.2,0.4214565150407479
-16.1,0.41815171271549534
-16.0,0.41485423999409804
-15.9,0.4115642848462598
-15.8,0.4082820352092952
-15.7,0.4050076790043245
-15.6,0.40174140418485677
-15.5,0.39848339867201205
-15.4,0.39523385041929987
-15.3,0.39199294736403456
-15.2,0.3887608774597254
-15.1,0.385537828611298
-15.0,0.3823239887884561
-14.9,0.3791195459123198
-14.8,0.37592468792020384
-14.7,0.37273960276561724
-14.6,0.36956447838587486
-14.5,0.3663995027020967
-14.4,0.3632448636839865
-14.3,0.36010074923646995
-14.2,0.35696734732925056
-14.1,0.35384484588344867
-14.0,0.3507334328363789
-13.9,0.34763329614155036
-13.8,0.3445446237200832
-13.7,0.34146760352548666
-13.6,0.33840242347888083
-13.5,0.3353492715499694
-13.4,0.33230833564367807
-13.3,0.3292798037297105
-13.2,0.3262638637129922
-13.1,0.3232607035794216
-13.0,0.32027051121772965
-12.9,0.3172934745976201
-12.8,0.31432978165640757
-12.7,0.3113796203152122
-12.6,0.30844317852754327
-12.5,0.3055206442307153
-12.4,0.3026122053620431
-12.3,0.2997180498750357
-12.2,0.2968383656746188
-12.1,0.29397334073049614
-12.0,0.2911231629799823
-11.9,0.2882880203441975
-11.8,0.28546810077665086
-11.7,0.2826635921984625
-11.6,0.2798746825793362
-11.5,0.27710155982419743
-11.4,0.27434441190275005
-11.3,0.2716034267361142
-11.2,0.26887879226160444
-11.1,0.26617069643273
-11.0,0.263479327170611
-10.9,0.2608048724287567
-10.8,0.25814752014448167
-10.7,0.2555074582551005
-10.6,0.2528848746817336
-10.5,0.25027995739408443
-10.4,0.24769289431327313
-10.3,0.2451238733766145
-10.2,0.24257308253761767
-10.1,0.24004070971740274
-10.0,0.2375269428532843
-9.9,0.23503196991496628
-9.8,0.23255597880737408
-9.7,0.2300991575002115
-9.6,0.22766169389840415
-9.5,0.2252437759716557
-9.4,0.22284559164108633
-9.3,0.22046732884401068
-9.2,0.2181091755177435
-9.1,0.2157713196319883
-9.0,0.21345394909167079
-8.9,0.21115725185030026
-8.8,0.2088814158451912
-8.7,0.20662662899746387
-8.6,0.2043930792768219
-8.5,0.20218095462058
-8.4,0.19999044293366372
-8.3,0.19782173218577687
-8.2,0.19567501031423398
-8.1,0.19355046524015534
-8.0,0.19144828491705002
-7.9,0.18936683334290152
-7.8,0.18729717880695215
-7.7,0.18522856561052947
-7.6,0.18315023811973913
-7.5,0.18105144066829768
-7.4,0.17892141758992178
-7.3,0.17674941321832802
-7.2,0.17452467188723297
-7.1,0.17223643793035326
-7.0,0.16987395569760003
-6.9,0.16784315297873778
-6.8,0.16573589593515428
-6.7,0.16356073413570163
-6.6,0.16132621720753226
-6.5,0.15904089474540947
-6.4,0.15671331635543287
-6.3,0.15435203163722408
-6.2,0.15196559019688266
-6.1,0.14956254163726926
-6.0,0.147151435559625
-5.9,0.14473883711557117
-5.8,0.14232337364367442
-5.7,0.13990168802964253
-5.6,0.13747042316080285
-5.5,0.13502622192286318
-5.4,0.1325657272015313
-5.3,0.13008558188413458
-5.2,0.12758242885476132
-5.1,0.12505291100073887
-5.0,0.122493671207775
-4.9,0.11990209343865268
-4.8,0.11727852595149943
-4.7,0.11462405808637628
-4.6,0.11193977917848591
-4.5,0.10922677856303095
-4.4,0.10648614557683353
-4.3,0.10371896955833515
-4.2,0.10092633984273854
-4.1,0.0981093457652463
-4.0,0.0952690766643
-3.9,0.0924064598506267
-3.8,0.08952177453867045
-3.7,0.08661513791678023
-3.6,0.08368666717654395
-3.5,0.08073647950469116
-3.4,0.07776469209280973
-3.3,0.0747714221292487
-3.2,0.07175678680235703
-3.1,0.06872090330210316
-3.0,0.065663888820075
-2.9,0.06258592303276653
-2.8,0.05948743558382661
-2.7,0.056368918603429685
-2.6,0.05323086422175015
-2.5,0.05007376457058186
-2.4,0.046898111783338144
-2.3,0.04370439799019341
-2.2,0.04049311532132207
-2.1,0.03726475590851797
-2.0,0.034019811883575
-1.9,0.030758582176136418
-1.8,0.02748059291372091
-1.7,0.024185177018457703
-1.6,0.02087166741733433
-1.5,0.01753939703248001
-1.4,0.014187698790072567
-1.3,0.010815905614346493
-1.2,0.007423350430022111
-1.1,0.004009366161495857
-1.0,0.00057328573365
-0.9,-0.0028853723171743772
-0.8,-0.006366347006533713
-0.7,-0.0098691917380398
-0.6,-0.013393459915466376
-0.5,-0.016938704941939393
-0.4,-0.020504480222366207
-0.3,-0.024090339159548887
-0.2,-0.027695835157423104
-0.1,-0.0313205216183051
0.0,-0.034963951947750004
0.1,-0.03862541906906121
0.2,-0.042303173992729676
0.3,-0.045995207248614105
0.4,-0.04969950936657315
0.5,-0.053414070876465485
0.6,-0.05713688230814982
0.7,-0.06086593419310425
0.8,-0.06459921706118747
0.9,-0.06833472144225816
1.0,-0.07207043786617501
1.1,-0.07580512284703159
1.2,-0.07954059683586114
1.3,-0.08327944626793181
1.4,-0.08702425757365344
1.5,-0.09077761719153304
1.6,-0.0945421115535999
1.7,-0.09832032709350272
1.8,-0.10211485024650961
1.9,-0.10592826744626933
2.0,-0.10976316512805002
2.1,-0.11362156920752015
2.2,-0.11750326353490533
2.3,-0.12140747143921198
2.4,-0.12533341625268543
2.5,-0.12928032130757108
2.6,-0.13324740993449485
2.7,-0.1372339054640826
2.8,-0.1412390312285797
2.9,-0.14526201055861204
3.0,-0.14930206678642502
3.1,-0.15335853089080634
3.2,-0.15743116444481048
3.3,-0.1615198366696538
3.4,-0.1656244167833137
3.5,-0.16974477401672322
3.6,-0.1738807775781431
3.7,-0.1780322966968869
3.8,-0.18219920060226819
3.9,-0.1863813584912115
4.0,-0.190578639609225
4.1,-0.1947909264813168
4.2,-0.19901815496102385
4.3,-0.20326027421377224
4.4,-0.20751723337259892
4.5,-0.21178898163531903
4.6,-0.21607546813496958
4.7,-0.2203766420531711
4.8,-0.22469245253915515
4.9,-0.22902284875834775
5.0,-0.23336777987617505
5.1,-0.23772717661251344
5.2,-0.24210089600220902
5.3,-0.24648877658597448
5.4,-0.2508906569854953
5.5,-0.2553063757576789
5.6,-0.25973577147562715
5.7,-0.2641786827448309
5.8,-0.2686349481383921
5.9,-0.2731044062132182
6.0,-0.27758689557480004
6.1,-0.28208224554917294
6.2,-0.2865902485388845
6.3,-0.2911106876832212
6.4,-0.2956433461214693
6.5,-0.30018800700910997
6.6,-0.30474445348542956
6.7,-0.3093124687059091
6.8,-0.3138918358260296
6.9,-0.31848233796888287
7.0,-0.32308375828995
7.1,-0.32769598877183426
7.2,-0.33231935668943374
7.3,-0.3369542981771577
7.4,-0.34160124932083225
7.5,-0.34626064623867203
7.6,-0.35093292504889206
7.7,-0.35561852186970727
7.8,-0.3603178728193325
7.9,-0.3650314139835936
8.0,-0.3697595814969
8.1,-0.3745025408671669
8.2,-0.37925937517730524
8.3,-0.38402889691612063
8.4,-0.38880991855622443
8.5,-0.3936012526188114
8.6,-0.39840171157649257
8.7,-0.4032101078856849
8.8,-0.4080252540837776
8.9,-0.4128459626109927
9.0,-0.41767104598852506
9.1,-0.42250022063427073
9.2,-0.42733681881204266
9.3,-0.4321850767309389
9.4,-0.4370492305838629
9.5,-0.44193351659610686
9.6,-0.44684217097676876
9.7,-0.45177942990255754
9.8,-0.4567495295987654
9.9,-0.46175670629068505
10.0,-0.466805196155025
10.1,-0.4717298720905461
10.2,-0.4766942848084707
10.3,-0.48169262170968413
10.4,-0.4867190701950715
10.5,-0.4917678176655178
10.6,-0.496833051505714
10.7,-0.5019089591165452
10.8,-0.5069897279150909
10.9,-0.5120695452698475
11.0,-0.5171425985817001
11.1,-0.5222040673111596
11.2,-0.5272530991572412
11.3,-0.5322898338300017
11.4,-0.5373144110880822
11.5,-0.5423269706739284
11.6,-0.5473276523137924
11.7,-0.5523165957501204
11.8,-0.5572939407415528
11.9,-0.5622598270143416
12.0,-0.5672143943271275
12.1,-0.5721577823899674
12.2,-0.5770901309453078
12.3,-0.5820115797679838
12.4,-0.5869222685680525
12.5,-0.5918223370879604
12.6,-0.596711925086348
12.7,-0.601591172289467
12.8,-0.6064602184397635
12.9,-0.6113192032796839
13.0,-0.6161682665354798
13.1,-0.6210075479819867
13.2,-0.6258371873130668
13.3,-0.6306573243197501
13.4,-0.6354680986958992
13.5,-0.6402696502163494
13.6,-0.6450621186073524
13.7,-0.6498456436113542
13.8,-0.6546203649546068
13.9,-0.6593864223957508
14.0,-0.6641439556772324
14.1,-0.6688931045253032
14.2,-0.6736340086986039
14.3,-0.6783668079233864
14.4,-0.6830916419259022
14.5,-0.6878086504809867
14.6,-0.6925179733148914
14.7,-0.6972197501538681
14.8,-0.7019141207565576
14.9,-0.7066012248492113
15.0,-0.7112812021742758
15.1,-0.7159541924903916
15.2,-0.7206203355238103
15.3,-0.7252797710169784
15.4,-0.7299326386961473
15.5,-0.7345790783361523
15.6,-0.7392192296470508
15.7,-0.7438532323712886
15.8,-0.7484812262513124
15.9,-0.7531033510457624
16.0,-0.7577197464808907
16.1,-0.7623305522991433
16.2,-0.7669359082429664
16.3,-0.7715359540386119
16.4,-0.7761308294447202
16.5,-0.7807206742037377
16.6,-0.7853056280257216
16.7,-0.7898858307017016
16.8,-0.7944614219255405
16.9,-0.7990325414558787
17.0,-0.8035993290351626
17.1,-0.808161924389644
17.2,-0.8127204672779633
17.3,-0.817275097442567
17.4,-0.8218259546097068
17.5,-0.8263731785218286
17.6,-0.8309169089375734
17.7,-0.8354572855669984
17.8,-0.8399944481687439
17.9,-0.8445285364852568
18.0,-0.8490596902589829
18.1,-0.8535880492161738
18.2,-0.8581137530992757
18.3,-0.8626369416507351
18.4,-0.8671577546291926
18.5,-0.8716763317608995
18.6,-0.8761928127721083
18.7,-0.880707337421459
18.8,-0.885220045451398
18.9,-0.8897310766043717
19.0,-0.894240570590437
19.1,-0.8987486671844294
19.2,-0.9032555061126004
19.3,-0.9077612271173964
19.4,-0.9122659699412634
19.5,-0.9167698743266475
19.6,-0.9212730799998008
19.7,-0.9257757267193636
19.8,-0.9302779542115881
19.9,-0.9347799022189198
20.0,-0.9392817105
20.1,-0.9437835187810804
20.2,-0.9482854667884122
20.3,-0.9527876942806364
20.4,-0.9572903410001993
20.5,-0.9617935466733525
20.6,-0.9662974510587369
20.7,-0.9708021938826038
20.8,-0.9753079148873998
20.9,-0.9798147538155706
21.0,-0.984322850409563
21.1,-0.9888323443956284
21.2,-0.9933433755486021
21.3,-0.9978560835785413
21.4,-1.0023706082278918
21.5,-1.0068870892391006
21.6,-1.0114056663708075
21.7,-1.015926479349265
21.8,-1.0204496679007242
21.9,-1.0249753717838266
22.0,-1.0295037307410173
22.1,-1.0340348845147433
22.2,-1.038568972831256
22.3,-1.0431061354330018
22.4,-1.0476465120624268
22.5,-1.0521902424781717
22.6,-1.0567374663902933
22.7,-1.0612883235574333
22.8,-1.0658429537220369
22.9,-1.070401496610356
23.0,-1.0749640919648373
23.1,-1.0795308795441214
23.2,-1.0841019990744598
23.3,-1.0886775902982986
23.4,-1.0932577929742786
23.5,-1.0978427467962624
23.6,-1.10243259155528
23.7,-1.1070274669613882
23.8,-1.1116275127570339
23.9,-1.1162328687008567
24.0,-1.1208436745191095
24.1,-1.1254600699542376
24.2,-1.1300821947486879
24.3,-1.1347101886287114
24.4,-1.1393441913529494
24.5,-1.1439843426638479
24.6,-1.1486307823038526
24.7,-1.1532836499830217
24.8,-1.1579430854761896
24.9,-1.1626092285096086
25.0,-1.1672822188257244
25.1,-1.1719621961507887
25.2,-1.1766493002434426
25.3,-1.181343670846132
25.4,-1.1860454476851088
25.5,-1.1907547705190136
25.6,-1.195471779074098
25.7,-1.2001966130766137
25.8,-1.2049294123013963
25.9,-1.209670316474697
26.0,-1.2144194653227678
26.1,-1.2191769986042493
26.2,-1.2239430560453932
26.3,-1.2287177773886457
26.4,-1.2335013023926478
26.5,-1.2382937707836505
26.6,-1.2430953223041008
26.7,-1.2479060966802502
26.8,-1.2527262336869334
26.9,-1.2575558730180136
27.0,-1.2623951544645202
27.1,-1.267244217720316
27.2,-1.2721032025602366
27.3,-1.2769722487105333
27.4,-1.2818514959136522
27.5,-1.2867410839120397
27.6,-1.2916411524319473
27.7,-1.2965518412320163
27.8,-1.3014732900546924
27.9,-1.3064056386100327
28.0,-1.3113490266728727
28.1,-1.3163035939856584
28.2,-1.3212694802584473
28.3,-1.3262468252498798
28.4,-1.3312357686862075
28.5,-1.3362364503260717
28.6,-1.3412490099119179
28.7,-1.3462735871699985
28.8,-1.351310321842759
28.9,-1.3563593536888403
29.0,-1.3614208224183002
29.1,-1.3664948677897786
29.2,-1.3715816295457222
29.3,-1.3766812474285768
29.4,-1.3817938611645944
29.5,-1.3869196104962214
29.6,-1.3920586351659037
29.7,-1.397211074932282
29.8,-1.4023770695216078
29.9,-1.4075567586601334
30.0,-1.4127502821226936
30.1,-1.417957779603151
30.2,-1.4231793908925359
30.3,-1.42841525568471
30.4,-1.4336655137545096
30.5,-1.4389303048281854
30.6,-1.444209768664379
30.7,-1.4495040449569525
30.8,-1.454813273496936
30.9,-1.4601375939943864
31.0,-1.4654771462079446
31.1,-1.4708320698638617
31.2,-1.4762025047207794
31.3,-1.4815885904887545
31.4,-1.4869904669426217
31.5,-1.492408273792439
31.6,-1.4978421507968465
31.7,-1.5032922376982907
31.8,-1.5087586742230232
31.9,-1.5142416001296848
32.0,-1.5197411551445272
32.1,-1.5252574790099964
32.2,-1.5307907114685388
32.3,-1.5363409922626006
32.4,-1.541908461134628
32.5,-1.5474932578108727
32.6,-1.5530955220499754
32.7,-1.5587153935781874
32.8,-1.5643530121541502
32.9,-1.5700085174879204
33.0,-1.5756820493543333
33.1,-1.5813737474796408
33.2,-1.5870837515900946
33.3,-1.5928122014443349
33.4,-1.5985592367686141
33.5,-1.6043249973215725
33.6,-1.6101096228456568
33.7,-1.6159132530509233
33.8,-1.6217360277607915
33.9,-1.627578086474789
34.0,-1.6334395692106707
34.1,-1.6393206157270752
34.2,-1.6452213654587537
34.3,-1.6511419584882374
34.4,-1.6570825342502766
34.5,-1.6630432328274027
34.6,-1.669024193654365
34.7,-1.6750255564898058
34.8,-1.6810474612543096
34.9,-1.6870900477065176
35.0,-1.6931534554431256
35.1,-1.699237824060829
35.2,-1.7053432936421586
35.3,-1.7114700037838104
35.4,-1.7176180942444246
35.5,-1.7237877046206975
35.6,-1.729978974833214
35.7,-1.7361920444786707
35.8,-1.7424270534776527
35.9,-1.7486841414268564
36.0,-1.7549634480849212
36.1,-1.7612651132104888
36.2,-1.7675892765622
36.3,-1.7739360778986955
36.4,-1.78030565681667
36.5,-1.7866981532367099
36.6,-1.7931137069174565
36.7,-1.7995524572936596
36.8,-1.8060145446097953
36.9,-1.8125001081386691
37.0,-1.819009287800867
37.1,-1.8255422233550294
37.2,-1.8320990545597973
37.3,-1.8386799210118658
37.4,-1.8452849626318217
37.5,-1.8519143191783045
37.6,-1.8585681302480106
37.7,-1.8652465355995809
37.8,-1.8719496749916555
37.9,-1.878677688182875
38.0,-1.8854307149318807
38.1,-1.8922088949973135
38.2,-1.8990123681378133
38.3,-1.9058412739500763
38.4,-1.9126957521927428
38.5,-1.9195759427863994
38.6,-1.9264819853277406
38.7,-1.933414019575408
38.8,-1.9403721852880418
38.9,-1.9473566222242829
39.0,-1.9543674701427722
39.1,-1.9614048686402052
39.2,-1.9684689576371674
39.3,-1.975559876730355
39.4,-1.9826777658403534
39.5,-1.9898227645638582
39.6,-1.99699501265951
39.7,-2.0041946497240044
39.8,-2.0114218158398733
39.9,-2.0186766506038114
40.0,-2.025959293612514
40.1,-2.033269884624623
40.2,-2.0406085635607236
40.3,-2.0479754701794555
40.4,-2.055370743915571
40.5,-2.0627945248515993
40.6,-2.070246952422292
40.7,-2.077728166710181
40.8,-2.0852383071500142
40.9,-2.092777513662379
41.0,-2.100345925843971
41.1,-2.107943683615376
41.2,-2.1155709265732896
41.3,-2.123227794476352
41.4,-2.1309144270832046
41.5,-2.138630964152487
41.6,-2.1463775454428418
41.7,-2.1541543107129084
41.8,-2.1619613995593823
41.9,-2.16979895190285
42.0,-2.1776671073400062
